datetime,count
2020-05-06 20:20:00,2
2020-05-06 20:25:00,0
2020-05-06 20:30:00,0
2020-05-06 20:35:00,0
2020-05-06 20:40:00,0
2020-05-06 20:45:00,61
2020-05-06 20:50:00,51
2020-05-06 20:55:00,44
2020-05-06 21:00:00,67
2020-05-06 21:05:00,208
2020-05-06 21:10:00,199
2020-05-06 21:15:00,107
2020-05-06 21:20:00,120
2020-05-06 21:25:00,97
2020-05-06 21:30:00,90
2020-05-06 21:35:00,79
2020-05-06 21:40:00,223
2020-05-06 21:45:00,167
2020-05-06 21:50:00,114
2020-05-06 21:55:00,133
2020-05-06 22:00:00,151
2020-05-06 22:05:00,211
